"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.354558363E1,2.717852494E0,2.116811349E0,6.839444295E0,7.658042225E0
3.355551163E1,2.562635815E0,2.131197254E0,7.146262903E0,7.885314041E0
3.356543963E1,2.549788898E0,1.990310347E0,7.336366993E0,8.017795168E0
3.357536663E1,2.393447507E0,2.013440178E0,7.458155724E0,8.087435881E0
3.358529463E1,2.341480086E0,2.014759895E0,7.479385210E0,8.092156051E0
3.359522263E1,2.502980182E0,1.919651716E0,7.182636677E0,7.844758896E0
3.360514963E1,2.623325236E0,1.764421881E0,6.421836153E0,7.157862770E0
3.361507763E1,2.576159256E0,1.545796242E0,5.417897877E0,6.195135183E0
3.362500563E1,2.371729340E0,1.353360867E0,4.216427792E0,5.023439959E0
3.363493363E1,2.157216779E0,1.173788781E0,3.018423352E0,3.891303620E0
3.364486063E1,1.921174185E0,1.076299032E0,1.932016531E0,2.929508104E0
3.365478863E1,1.625466164E0,9.811914378E-1,1.078133596E0,2.183403063E0
3.366471663E1,1.298042991E0,8.901728019E-1,3.913085353E-1,1.621864850E0
3.367464363E1,1.058005214E0,7.173133197E-1,-1.301291996E-1,1.284852925E0
3.368457163E1,8.868199354E-1,5.026015145E-1,-4.536673361E-1,1.115738290E0
3.369449963E1,7.520356212E-1,2.430553061E-1,-7.506520969E-1,1.090005517E0
3.370442663E1,6.809596451E-1,5.261383116E-2,-9.864673805E-1,1.199830049E0
3.371435462E1,5.166647990E-1,-7.268264472E-2,-1.239316188E0,1.344667206E0
3.372428263E1,3.832333843E-1,-2.402164829E-1,-1.602818874E0,1.665412900E0
3.373421063E1,2.951649611E-1,-4.030678707E-1,-2.051511984E0,2.111465719E0
3.374413762E1,2.130944654E-1,-4.733519876E-1,-2.529770955E0,2.582481837E0
3.375406563E1,1.209801344E-1,-4.690583771E-1,-2.936522571E0,2.976208455E0
3.376399363E1,-2.368422009E-2,-4.285143685E-1,-3.313552791E0,3.341229954E0
3.377392062E1,-1.234649818E-1,-4.379468045E-1,-3.644188278E0,3.672485427E0
3.378384863E1,-1.829911720E-1,-4.904138705E-1,-3.795712439E0,3.831634698E0
3.379377663E1,-2.438189524E-1,-4.621428752E-1,-3.926497697E0,3.961111950E0
3.380370462E1,-3.175798968E-1,-4.183083460E-1,-4.077647052E0,4.111331213E0
3.381363163E1,-3.918661404E-1,-4.225367600E-1,-4.115290841E0,4.155444031E0
3.382355963E1,-4.102835541E-1,-4.116796499E-1,-4.038135077E0,4.079748476E0
3.383348763E1,-3.438360147E-1,-4.200590023E-1,-3.985701340E0,4.022497724E0
3.384341463E1,-3.347493685E-1,-4.536737680E-1,-3.717138725E0,3.759653884E0
3.385334263E1,-3.427550107E-1,-4.215608597E-1,-3.350144082E0,3.393915132E0
3.386327063E1,-3.830573831E-1,-3.253452185E-1,-3.300511746E0,3.338556612E0
3.387319763E1,-4.541318243E-1,-3.839951304E-1,-3.310332729E0,3.363330307E0
3.388312563E1,-5.468052953E-1,-3.860723537E-1,-3.331923573E0,3.398494165E0
3.389305363E1,-6.310217191E-1,-2.439902759E-1,-3.483137832E0,3.548234607E0
3.390298163E1,-7.028535209E-1,-9.136157513E-2,-3.548778675E0,3.618864476E0
3.391290863E1,-7.264880396E-1,-1.566586018E-2,-3.396675639E0,3.473533603E0
3.392283663E1,-5.622173864E-1,7.847723544E-2,-3.126046618E0,3.177170837E0
3.393276463E1,-4.403406546E-1,2.463747704E-1,-2.970094945E0,3.012650727E0
3.394269163E1,-3.841600218E-1,3.188112473E-1,-2.724789045E0,2.770143476E0
3.395261963E1,-3.487220943E-1,3.452073330E-1,-2.318891707E0,2.370239218E0
3.396254763E1,-4.204634835E-1,4.362189522E-1,-2.071101326E0,2.157901114E0
3.397247563E1,-4.084255283E-1,4.823754108E-1,-1.856137798E0,1.960802125E0
3.398240263E1,-2.936461468E-1,5.316560367E-1,-1.516696404E0,1.633785232E0
3.399233063E1,-1.750364006E-1,6.751262435E-1,-1.393014345E0,1.557858193E0
3.400225863E1,-2.928344071E-2,7.926266268E-1,-1.308439633E0,1.530074757E0
3.401218563E1,1.910193260E-1,8.876921207E-1,-1.097205459E0,1.424199952E0
3.402211363E1,3.499522023E-1,9.691871041E-1,-9.120457739E-1,1.376087817E0
3.403204163E1,4.467908643E-1,1.026527824E0,-7.102495909E-1,1.325834051E0
3.404196963E1,5.505174002E-1,1.098365546E0,-3.421854919E-1,1.275369434E0
3.405189663E1,6.381706712E-1,1.112395648E0,1.177506441E-1,1.287847467E0
3.406182463E1,7.650252838E-1,1.112513469E0,5.899659330E-1,1.473434663E0
3.407175263E1,9.827008966E-1,1.082784471E0,1.256446776E0,1.927895683E0
3.408167962E1,1.081319597E0,1.031934160E0,1.995975130E0,2.493603196E0
3.409160763E1,1.038420038E0,9.456479681E-1,2.431853482E0,2.808287309E0
3.410153563E1,9.187889291E-1,8.065596646E-1,2.582716908E0,2.857470597E0
3.411146262E1,6.254788511E-1,6.981900010E-1,2.766052262E0,2.920571551E0
3.412139063E1,1.981638926E-1,7.699596030E-1,3.009049680E0,3.112312114E0
3.413131863E1,-2.368424933E-1,9.330434176E-1,3.235113562E0,3.375296157E0
3.414124662E1,-6.530414562E-1,1.109951220E0,3.531023020E0,3.758534079E0
3.415117363E1,-8.272792733E-1,1.102932807E0,4.091610788E0,4.317653368E0
3.416110163E1,-6.610496566E-1,9.821819562E-1,4.520082471E0,4.672559640E0
3.417102962E1,-3.527531648E-1,9.181792107E-1,4.692377697E0,4.794360887E0
3.418095663E1,-1.879606475E-1,9.709094015E-1,4.683704522E0,4.786970057E0
3.419088463E1,-4.079149202E-2,1.117153820E0,4.649932759E0,4.782423158E0
3.420081263E1,2.300187926E-1,1.279994098E0,4.905499352E0,5.074959845E0
3.421074063E1,5.751477729E-1,1.417391387E0,5.137027457E0,5.359929515E0
3.422066763E1,9.394051883E-1,1.313235227E0,5.062378394E0,5.313637537E0
3.423059563E1,1.089256608E0,1.147633601E0,4.553588187E0,4.820654334E0
3.424052363E1,9.264876656E-1,1.084526941E0,3.738546551E0,4.001413300E0
3.425045063E1,7.259740694E-1,9.356129766E-1,2.679529257E0,2.929554067E0
3.426037863E1,4.307998990E-1,6.812789762E-1,1.562857248E0,1.758480132E0
3.427030663E1,2.358620614E-2,4.627173641E-1,5.071050400E-1,6.868909591E-1
3.428023363E1,-3.540635258E-2,2.269731241E-1,-7.031803071E-2,2.402395353E-1
3.429016163E1,2.008973198E-1,-2.435365319E-2,6.544671535E-2,2.126878136E-1
3.430008963E1,3.493258193E-1,-1.469329280E-1,5.091919112E-1,6.347394866E-1
3.431001763E1,3.740680200E-1,-2.884399322E-1,1.132404528E0,1.226973713E0
3.431994463E1,4.488004062E-1,-5.153852820E-1,1.393697299E0,1.552235793E0
3.432987263E1,5.156976695E-1,-8.334328830E-1,1.347676204E0,1.666368989E0
3.433980063E1,4.663880999E-1,-1.070699446E0,1.184393291E0,1.663340804E0
3.434972763E1,4.872467262E-1,-1.204781948E0,6.452425861E-1,1.450946901E0
3.435965563E1,5.719717115E-1,-1.340019275E0,-5.243899941E-2,1.457927688E0
3.436958363E1,6.832445177E-1,-1.348273497E0,-8.621035355E-1,1.740082469E0
3.437951163E1,6.700306875E-1,-1.323928615E0,-1.637140861E0,2.209515398E0
3.438943863E1,6.427595660E-1,-1.336939254E0,-2.296629018E0,2.734054000E0
3.439936663E1,4.598762020E-1,-1.284562528E0,-2.767401799E0,3.085465885E0
3.440929463E1,1.281990337E-1,-1.145135378E0,-2.885875744E0,3.107418355E0
3.441922163E1,-2.317505917E-1,-1.107809384E0,-2.941161752E0,3.151409593E0
3.442914925E1,-5.767942026E-1,-1.206076814E0,-2.992637131E0,3.277680556E0
3.443907725E1,-9.013782598E-1,-1.344667519E0,-2.879018129E0,3.302931863E0
3.444900425E1,-1.150548145E0,-1.379351156E0,-2.686762263E0,3.231882130E0
3.445893225E1,-1.363440736E0,-1.330877153E0,-2.592946612E0,3.217697433E0
3.446886025E1,-1.442441443E0,-1.335732681E0,-2.524262878E0,3.199487801E0
3.447878825E1,-1.451050591E0,-1.311283134E0,-2.547060002E0,3.211312182E0
3.448871525E1,-1.547227641E0,-1.208063990E0,-2.549080800E0,3.217319521E0
3.449864325E1,-1.662017255E0,-1.095878726E0,-2.399331853E0,3.117698651E0
3.450857125E1,-1.657010723E0,-1.012405629E0,-2.398598612E0,3.086085708E0
3.451849825E1,-1.551689651E0,-9.249494094E-1,-2.387231040E0,2.993684055E0
3.452842625E1,-1.460299425E0,-8.285919732E-1,-2.269141842E0,2.822772355E0
3.453835425E1,-1.404564934E0,-7.347160953E-1,-2.159491346E0,2.678808181E0
3.454828225E1,-1.326433854E0,-6.961554623E-1,-2.030243906E0,2.523083335E0
3.455820925E1,-1.218880608E0,-6.691384023E-1,-2.052357491E0,2.479029530E0
3.456813725E1,-1.108008628E0,-6.556161314E-1,-2.026961864E0,2.401268421E0
3.457806525E1,-1.082511552E0,-6.439690626E-1,-1.986481006E0,2.352155224E0
3.458799225E1,-1.147205292E0,-7.029113352E-1,-2.024970887E0,2.431187245E0
3.459792025E1,-1.194768883E0,-8.427001351E-1,-2.100712795E0,2.559416037E0
3.460784825E1,-1.215250656E0,-9.560466564E-1,-2.154851580E0,2.652215055E0
3.461777525E1,-1.239942571E0,-9.639392281E-1,-2.142454314E0,2.656453821E0
3.462770325E1,-1.219374405E0,-9.234256250E-1,-2.121213133E0,2.615173796E0
3.463763125E1,-1.107858793E0,-8.637366629E-1,-2.090067354E0,2.518287846E0
3.464755825E1,-9.962177588E-1,-7.802442706E-1,-2.017682918E0,2.381653900E0
3.465748625E1,-9.005523406E-1,-7.091508991E-1,-1.785477705E0,2.121749314E0
3.466741425E1,-6.952003196E-1,-6.004985225E-1,-1.613592369E0,1.856766623E0
3.467734225E1,-4.511922097E-1,-5.293104261E-1,-1.390815791E0,1.555028136E0
3.468726925E1,-3.338558409E-1,-4.607161546E-1,-8.599043977E-1,1.031093919E0
3.469719725E1,-2.976222534E-1,-3.774330926E-1,-2.746027887E-2,4.814445057E-1
3.470712525E1,-3.257103771E-2,-2.674811724E-1,6.043892598E-1,6.617351641E-1
3.471705225E1,5.277764091E-1,-2.559273666E-1,9.302791464E-1,1.099757267E0
3.472698025E1,1.204943769E0,-2.280194834E-1,1.536614360E0,1.965977127E0
3.473690825E1,1.636458490E0,1.830353916E-2,1.835031103E0,2.458794534E0
3.474683625E1,1.836579154E0,2.853730676E-1,1.872042224E0,2.637992204E0
3.475676325E1,1.873630767E0,4.471169928E-1,2.079312571E0,2.834421744E0
3.476669125E1,1.797506889E0,6.374745601E-1,2.332932626E0,3.013300428E0
3.477661925E1,1.879506780E0,8.200322342E-1,2.769997963E0,3.446431098E0
3.478654625E1,1.970593244E0,1.099628545E0,3.655406746E0,4.295860699E0
3.479647425E1,1.983629903E0,1.414222780E0,4.539355479E0,5.151753277E0
3.480640225E1,2.025364405E0,1.546006450E0,5.261112390E0,5.845642864E0
3.481632925E1,2.049197656E0,1.476760214E0,5.934931489E0,6.450073142E0
3.482625725E1,2.204731107E0,1.357821708E0,6.252525346E0,6.767465718E0
3.483618525E1,2.474858583E0,1.192676750E0,6.671422799E0,7.214934857E0
3.484611325E1,2.808666769E0,1.140417844E0,7.217618814E0,7.828357633E0
3.485604025E1,3.201342384E0,1.153721429E0,7.418218072E0,8.161472022E0
3.486596825E1,3.475415122E0,1.165020881E0,7.337481472E0,8.202098407E0
3.487589625E1,3.347723919E0,1.339551790E0,7.561186588E0,8.376944374E0
3.488582325E1,2.700671620E0,1.725268048E0,7.931431698E0,8.554401547E0
3.489575125E1,1.967069858E0,2.014497062E0,8.343345237E0,8.805621612E0
3.490567925E1,1.377760128E0,2.266968724E0,8.965176741E0,9.349425874E0
3.491560725E1,1.343856218E0,2.323559539E0,8.837357776E0,9.236004056E0
3.492553425E1,1.756246889E0,2.104048047E0,8.013630102E0,8.469338152E0
3.493546225E1,2.134929824E0,1.755582353E0,6.916495394E0,7.448349031E0
3.494539025E1,2.009935942E0,1.720216346E0,5.196950308E0,5.831576054E0
3.495531725E1,1.500158139E0,1.357770837E0,3.130567101E0,3.727528197E0
3.496524525E1,1.070892988E0,7.834611163E-1,7.847045267E-1,1.541552564E0
3.497517325E1,4.599060228E-1,4.714744467E-1,-1.493534414E0,1.632313312E0
3.498510025E1,-3.074901608E-1,2.443299991E-1,-3.608255383E0,3.629566676E0
3.499502825E1,-1.312161824E0,-6.585602045E-2,-5.014292647E0,5.183554419E0
3.500495625E1,-2.275795974E0,-2.952767891E-1,-5.821876743E0,6.257849831E0
3.501488425E1,-2.898446673E0,-3.920531783E-1,-6.299465623E0,6.945355711E0
3.502481125E1,-3.221493643E0,-5.412174037E-1,-6.007964382E0,6.838609038E0
3.503473925E1,-3.182155915E0,-8.246538734E-1,-5.506394901E0,6.412998915E0
3.504466725E1,-3.203681270E0,-8.484611043E-1,-5.274730555E0,6.229465656E0
3.505459425E1,-2.637007428E0,-1.115561623E0,-4.822691669E0,5.608622009E0
3.506452225E1,-2.123011883E0,-1.522442755E0,-4.689652895E0,5.368226492E0
3.507445025E1,-1.953101444E0,-1.789654371E0,-4.739046664E0,5.429183300E0
3.508437725E1,-1.667660695E0,-1.961168994E0,-4.711300457E0,5.368764104E0
3.509430525E1,-1.415444410E0,-1.932788655E0,-4.677480746E0,5.255281248E0
3.510423325E1,-1.257175485E0,-1.812184278E0,-4.633393325E0,5.131552958E0
3.511416025E1,-1.041139139E0,-1.657346499E0,-4.691538622E0,5.083434151E0
3.512408825E1,-7.285534224E-1,-1.465810425E0,-4.564350572E0,4.848988187E0
3.513401625E1,-6.934011313E-1,-1.167240484E0,-4.186909293E0,4.401529837E0
3.514394425E1,-9.282571793E-1,-9.119662517E-1,-3.719813826E0,3.940857614E0
3.515387125E1,-1.181430653E0,-8.863864374E-1,-3.276429988E0,3.593946685E0
3.516379925E1,-1.250877595E0,-9.681936622E-1,-3.390767028E0,3.741576508E0
3.517372725E1,-1.223627816E0,-1.030959429E0,-3.517832871E0,3.864620355E0
3.518365425E1,-1.058042855E0,-9.580352944E-1,-3.175034006E0,3.481110060E0
3.519358225E1,-9.498578171E-1,-7.177843130E-1,-3.202869092E0,3.416989115E0
3.520351025E1,-9.305261913E-1,-5.047199607E-1,-3.213215740E0,3.383101627E0
3.521343725E1,-8.989975660E-1,-3.503406036E-1,-3.042196376E0,3.191534733E0
3.522336525E1,-7.390526828E-1,-9.756605566E-2,-3.185005263E0,3.271081859E0
3.523329325E1,-7.339493792E-1,1.856029040E-1,-3.151341673E0,3.241000535E0
3.524322125E1,-9.310496633E-1,3.210554087E-1,-2.507477860E0,2.693951609E0
3.525314825E1,-1.110999187E0,1.649382591E-1,-1.354799867E0,1.759831384E0
3.526307625E1,-6.070791252E-1,-2.931805623E-1,-1.251489506E0,1.421522385E0
3.527300425E1,1.488655789E-1,-7.087965578E-1,-1.534596485E0,1.696920709E0
3.528293125E1,5.526074874E-1,-8.812654459E-1,-1.459712364E0,1.792418480E0
3.529285925E1,6.681819440E-1,-5.056911832E-1,-1.580985956E0,1.789331516E0
3.530278725E1,6.000924334E-1,7.084895790E-2,-1.645473728E0,1.752915940E0
3.531271425E1,4.865004753E-1,6.895054239E-1,-1.252951895E0,1.510625332E0
3.532264225E1,3.237454203E-1,1.413959071E0,-8.193714988E-1,1.665971490E0
3.533257025E1,4.384748080E-1,1.896959842E0,-4.638157636E-1,2.001459932E0
3.534249825E1,7.545102359E-1,2.114125723E0,5.421906728E-1,2.309282139E0
3.535242525E1,6.601350059E-1,2.207936697E0,1.671979741E0,2.847152777E0
3.536235325E1,6.245903666E-1,1.980355462E0,2.071394271E0,2.933018089E0
3.537228125E1,5.266803485E-1,1.907168495E0,2.163255783E0,2.931613795E0
3.538220825E1,2.268370302E-1,1.976257149E0,2.469746947E0,3.171229626E0
3.539213625E1,1.502624787E-1,1.904518830E0,2.472281715E0,3.124411571E0
3.540206425E1,2.604732844E-1,1.659654980E0,2.655707116E0,3.142464203E0
3.541199125E1,6.432904932E-1,1.370002627E0,3.259442657E0,3.593702310E0
3.542191988E1,9.407237354E-1,1.069744011E0,3.904192908E0,4.155963866E0
3.543184788E1,1.024844411E0,9.688567364E-1,4.256033322E0,4.483615626E0
3.544177488E1,7.431015873E-1,7.821183032E-1,4.516648986E0,4.643708332E0
3.545170288E1,1.955963802E-1,5.155858415E-1,4.817224522E0,4.848684234E0
3.546163088E1,-3.028218900E-1,4.318613148E-1,4.485713122E0,4.516616821E0
3.547155888E1,-7.140086196E-1,3.757221973E-1,3.836623653E0,3.920542888E0
3.548148588E1,-9.991584697E-1,3.156812328E-1,3.556114007E0,3.707279207E0
3.549141388E1,-1.286146684E0,2.651723993E-1,3.583072595E0,3.816136648E0
3.550134188E1,-1.378280384E0,2.046233118E-2,3.695242072E0,3.943968749E0
3.551126888E1,-1.239796098E0,-4.583246434E-1,3.758320665E0,3.983984195E0
3.552119688E1,-1.054787271E0,-9.314304632E-1,3.540380319E0,3.809781057E0
3.553112488E1,-8.469981310E-1,-1.278770276E0,2.838002250E0,3.225975205E0
3.554105288E1,-5.603506628E-1,-1.481434186E0,1.867784282E0,2.448930018E0
3.555097988E1,-4.640522835E-1,-1.513336594E0,8.367330515E-1,1.790434128E0
3.556090788E1,-5.330969368E-1,-1.612403630E0,-1.664146811E-1,1.706379693E0
3.557083588E1,-5.727802353E-1,-1.655982344E0,-1.028666736E0,2.031873513E0
3.558076288E1,-7.460452218E-1,-1.590755484E0,-1.381346226E0,2.234995274E0
3.559069088E1,-9.400074515E-1,-1.704054642E0,-8.772203422E-1,2.134697112E0
3.560061888E1,-9.107077847E-1,-2.035449682E0,-1.884557605E-2,2.229977407E0
3.561054588E1,-6.184390958E-1,-2.350902289E0,1.801708406E-1,2.437554106E0
3.562047388E1,-3.463509022E-1,-2.536821527E0,3.216407150E-1,2.580479637E0
3.563040188E1,-2.668271613E-1,-2.625862343E0,5.787024415E-1,2.702081844E0
3.564032888E1,-1.681043802E-1,-2.616464113E0,3.493530089E-1,2.645031392E0
3.565025687E1,-9.634559557E-2,-2.584837108E0,4.289926708E-2,2.586987765E0
3.566018488E1,-1.662597299E-2,-2.530348075E0,-3.917125779E-1,2.560542237E0
3.567011288E1,1.862200776E-1,-2.462516280E0,-8.747235811E-1,2.619886580E0
3.568003987E1,2.754928811E-1,-2.256500162E0,-1.185203716E0,2.563668691E0
3.568996788E1,1.940854597E-1,-2.057303651E0,-1.451431537E0,2.525236818E0
3.569989588E1,2.453629097E-1,-1.885909481E0,-1.787657547E0,2.610091384E0
3.570982287E1,3.079133530E-1,-1.782131343E0,-2.100542641E0,2.771837323E0
3.571975088E1,2.480293863E-1,-1.690429460E0,-1.893414967E0,2.550311858E0
3.572967888E1,1.759816030E-1,-1.525982367E0,-1.272828920E0,1.994914828E0
3.573960587E1,2.307691365E-1,-1.471584551E0,-1.072961149E0,1.835772620E0
3.574953388E1,4.059957178E-1,-1.526053119E0,-1.375383820E0,2.094123037E0
3.575946188E1,6.122299375E-1,-1.561247510E0,-1.668401830E0,2.365562079E0
3.576938887E1,5.800155799E-1,-1.455904073E0,-1.898602617E0,2.461862433E0
3.577931688E1,3.601151016E-1,-1.287908889E0,-2.209660456E0,2.582826267E0
3.578924488E1,1.420930414E-1,-1.164646659E0,-2.633575405E0,2.883107991E0
3.579917288E1,6.932722002E-2,-1.036965104E0,-3.008195987E0,3.182663348E0
3.580909988E1,7.652104944E-3,-7.751548541E-1,-3.261973917E0,3.352819327E0
3.581902788E1,-4.903694317E-2,-4.714949119E-1,-3.397620549E0,3.430530202E0
3.582895588E1,-6.958917528E-2,-2.529084492E-1,-3.310754898E0,3.321129828E0
3.583888288E1,-7.463780746E-2,-1.522562331E-1,-2.915790099E0,2.920716464E0
3.584881088E1,-6.068678945E-3,-9.460444093E-2,-2.414931639E0,2.416791603E0
3.585873888E1,-5.573127419E-2,-5.526671290E-2,-2.022038509E0,2.023561246E0
3.586866588E1,3.489720628E-2,-8.402682781E-2,-1.538745085E0,1.541432697E0
3.587859388E1,1.395573963E-1,-9.701817155E-2,-1.152987896E0,1.165448361E0
3.588852188E1,1.938942558E-1,-6.074263036E-2,-1.254156421E0,1.270508945E0
3.589844988E1,1.239545399E-1,-3.125512183E-2,-1.587889763E0,1.593027153E0
3.590837688E1,-1.209452704E-1,6.197346926E-2,-2.015811809E0,2.020387517E0
3.591830488E1,-3.990663287E-1,3.314687151E-1,-2.286830839E0,2.344935123E0
3.592823288E1,-5.254131107E-1,6.449034476E-1,-2.294449761E0,2.440585811E0
3.593815988E1,-5.471380019E-1,9.611518604E-1,-2.187249248E0,2.450965558E0
3.594808788E1,-6.128380479E-1,1.317459548E0,-1.856596804E0,2.357588137E0
3.595801588E1,-6.804276216E-1,1.543542725E0,-1.086549493E0,2.006513318E0
3.596794288E1,-6.540657422E-1,1.645801172E0,-3.779195809E-1,1.810880090E0
3.597787088E1,-5.118851388E-1,1.696227559E0,4.331324995E-1,1.823956713E0
3.598779888E1,-2.871570531E-1,1.892482921E0,1.487567915E0,2.424213085E0
3.599772588E1,1.015839699E-1,2.016317008E0,2.531625107E0,3.238051770E0
3.600765388E1,4.442368005E-1,2.373390973E0,3.277095401E0,4.070587834E0
3.601758187E1,8.553881545E-1,2.648857103E0,3.911919419E0,4.801171355E0
3.602750988E1,1.361890785E0,2.471336221E0,4.494934182E0,5.307229270E0
3.603743688E1,1.490843963E0,2.454436013E0,4.841151329E0,5.628820307E0
3.604736487E1,1.096475726E0,2.838299873E0,5.187218202E0,6.013770686E0
3.605729288E1,5.755547391E-1,3.182904066E0,5.568147930E0,6.439441973E0
3.606721988E1,3.275949347E-1,3.309694798E0,6.005250689E0,6.864723879E0
3.607714787E1,5.094877803E-1,3.131996160E0,6.350441065E0,7.099090045E0
3.608707588E1,7.912699266E-1,2.804272587E0,6.629714609E0,7.241765575E0
3.609700288E1,7.928393193E-1,2.465013626E0,6.709136170E0,7.191480690E0
3.610693087E1,7.018141052E-1,2.119398742E0,6.324468902E0,6.706959144E0
3.611685888E1,7.291928154E-1,1.807737178E0,5.548590748E0,5.881028409E0
3.612678588E1,6.106966513E-1,1.475223858E0,4.430204335E0,4.709134345E0
3.613671387E1,4.881911977E-1,1.024591227E0,3.201152349E0,3.396394292E0
3.614664188E1,2.759070101E-1,5.881942266E-1,1.967393939E0,2.071891899E0
3.615656988E1,3.819167376E-2,1.759061739E-1,8.447302884E-1,8.636960380E-1
3.616649687E1,-1.103942621E-1,-1.245240587E-1,5.014162838E-2,1.738025235E-1
3.617642488E1,-3.161180198E-1,-2.475070837E-1,-1.361185026E-1,4.239323126E-1
3.618635288E1,-4.343972522E-1,-2.294552672E-1,-1.495963347E-1,5.135462547E-1
3.619627988E1,-4.931794573E-1,-2.230215758E-1,4.629766881E-2,5.432385061E-1
3.620620788E1,-4.537927589E-1,-2.437680817E-1,1.834996605E-1,5.468298374E-1
3.621613588E1,-4.475238128E-1,-2.382377851E-1,-1.994385856E-1,5.448032257E-1
3.622606288E1,-4.565687245E-1,-3.177575791E-1,-6.482047856E-1,8.541629372E-1
3.623599088E1,-5.656168114E-1,-3.970838302E-1,-1.177198877E0,1.365062322E0
3.624591888E1,-7.679165858E-1,-4.323472184E-1,-1.929040298E0,2.120805618E0
3.625584588E1,-9.274007083E-1,-4.254884344E-1,-2.582303510E0,2.776581333E0
3.626577388E1,-1.075025216E0,-3.972566155E-1,-3.073692403E0,3.280408058E0
3.627570188E1,-1.158506498E0,-4.744755301E-1,-3.453726338E0,3.673620823E0
3.628562988E1,-1.316201227E0,-5.306932926E-1,-3.331694362E0,3.621354493E0
3.629555688E1,-1.535208689E0,-5.161398652E-1,-2.920377824E0,3.339441977E0
3.630548488E1,-1.701058821E0,-5.536725578E-1,-2.654185671E0,3.200758658E0
3.631541288E1,-1.763185342E0,-6.631134313E-1,-2.574237860E0,3.189865598E0
3.632533988E1,-1.800686021E0,-7.165955740E-1,-2.524369882E0,3.182518289E0
3.633526788E1,-1.766041560E0,-6.792529160E-1,-2.439075962E0,3.086969204E0
3.634519588E1,-1.627917463E0,-5.894209725E-1,-2.541767102E0,3.075404421E0
3.635512288E1,-1.423278363E0,-4.821242729E-1,-2.755880445E0,3.138955581E0
3.636505088E1,-1.243166580E0,-4.368007502E-1,-2.923536490E0,3.206762175E0
3.637497888E1,-9.903369217E-1,-3.840427852E-1,-3.039225991E0,3.219495411E0
3.638490588E1,-8.106145625E-1,-2.772489461E-1,-3.011061122E0,3.130567366E0
3.639483388E1,-8.159131631E-1,-2.872666883E-1,-2.916243843E0,3.041827508E0
3.640476188E1,-8.899219564E-1,-4.255173782E-1,-2.606396377E0,2.786813270E0
3.641468888E1,-9.951560506E-1,-5.197589993E-1,-2.329639474E0,2.586059756E0
3.642461671E1,-1.012672847E0,-5.810229090E-1,-2.298254544E0,2.577802914E0
3.643454471E1,-9.498374981E-1,-6.331452817E-1,-2.227354131E0,2.502832524E0
